question,memory_budget_unit,retained_kv_memory_mb,token_budget,compression_ratio,context_length,predicted_answer,context_tokens,uncompressed_kv_memory_gb,memory_budget,context_id,task,kv_memory_per_token_kb,retained_kv_memory_gb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,answer,retained_context_tokens
What is the value associated with key 6DF7979AA051? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E05C891D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0123638ABDF6'],3472.0
What is the value associated with key 36FCB4698DB3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `36FCB4698DB3` is `59E58D38F9C1`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['474134AE4ABD'],3472.0
What is the value associated with key B429C0986750? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B429C0986750,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CBC7CF08EA54'],3472.0
What is the value associated with key 93CD10042D82? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `93CD10042D82` is `3E083F09F7A6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CCAC1A0C6C04'],3472.0
What is the value associated with key 8971DF3A098A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `8971DF3A098A` is `509DDB107E7F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5DA42FDC9992'],3472.0
What is the value associated with key 32735373BF4D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `32735373BF4D` is `004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1D2C75220646'],3472.0
What is the value associated with key ABB343299780? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key ABB343299780 is not provided in the given data.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7D4EDCD5BFAE'],3472.0
What is the value associated with key F746871854C1? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6B7D8C31905A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['503BA39C9EC6'],3472.0
What is the value associated with key 637D98D3148B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `637D98D3148B` is `5C530C9FA6E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['647D9C7EB575'],3472.0
What is the value associated with key 1D3E9645F0E4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `1D3E9645F0E4` is `1D3E9645F0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5A1B591196DC'],3472.0
What is the value associated with key 7536D873DAD9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D26ED594A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2C2A9E0B7B01'],3472.0
What is the value associated with key AC70D051267F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB06309D1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CCF4B4BBA73F'],3472.0
What is the value associated with key EB2E4C255823? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698F53E9E3F1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['97159D4EDB71'],3472.0
What is the value associated with key AC0F15B24E1D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6B6E5A30C88E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['502C224A66A6'],3472.0
What is the value associated with key 3D131E2C2E7D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `3D131E2C2E7D` is `5C3D5F0B0C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1DF04E2D6255'],3472.0
What is the value associated with key 5F902EDC017E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `5F902EDC017E` is `1D0C35F3E88,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2430B1850EB8'],3472.0
What is the value associated with key 637282C56B21? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `637282C56B21` is `509DDB107E7F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['98AF6B11B7CB'],3472.0
What is the value associated with key 9326234B4562? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The key ""9326234B4562"" is not present in the provided list.",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6C4C623AD0FC'],3472.0
What is the value associated with key 7C962F8D8DED? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The key ""7C962F8D8DED"" is not present in the provided list.",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8991A2B03C4B'],3472.0
What is the value associated with key EB4EB184D1FC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `EB4EB184D1FC` is `44291257429E`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EE42A52FC3EC'],3472.0
What is the value associated with key 2C59FFF96ACF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `2C59FFF96ACF` is `54C78F33E9F1`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2AB78E0EC033'],3472.0
What is the value associated with key 49F17D592E19? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `49F17D592E19` is `50BF9EE4105D`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2FE523EA7956'],3472.0
What is the value associated with key D78C508850D3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A8077C2F0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['9E917374CCBF'],3472.0
What is the value associated with key DD920DB977A9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `DD920DB977A9` is `5423C891E9F5,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F3AB5BE9FDB3'],3472.0
What is the value associated with key 7C0F02740F73? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `7C0F02740F73` is `585D909C94,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['31F322F3F068'],3472.0
What is the value associated with key 624AD0B1FDE0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,624A5D49C5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8FC3F6BD80C7'],3472.0
What is the value associated with key A72F816462CB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A72F816462CB,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['68BD7EB6581E'],3472.0
What is the value associated with key 7DE1AF4847F0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6B05D86A8C94,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B5CB6A66C184'],3472.0
What is the value associated with key 71A0D703262F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `71A0D703262F` is `509E8A38D5,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2AD17D1B695E'],3472.0
What is the value associated with key 90BD1529E6F5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A3D905A1D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CBBE07E67CB0'],3472.0
What is the value associated with key 3874C2D49B56? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D0E9F0C34A0B,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['085E4AC66780'],3472.0
What is the value associated with key 398F465CC2CB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `398F465CC2CB` is `13C3BBF8DA91`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['49E689A0B7EB'],3472.0
What is the value associated with key C7DE2B0FBE44? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `C7DE2B0FBE44` is `C94F4A2F3876,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['90CE751303B9'],3472.0
What is the value associated with key C5C5BE15AD12? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C5C5BE15AD12,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7ECCC4134DC2'],3472.0
What is the value associated with key 82C48CBADAE5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `82C48CBADAE5` is `004ED3D877A8`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['929D1CFB655F'],3472.0
What is the value associated with key 44941D3CA5A4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,4429E5A39053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8B09C66DCEB3'],3472.0
What is the value associated with key FDABD2C2A960? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `FDABD2C2A960` is `570B8430F09E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8AC35DEAA737'],3472.0
What is the value associated with key C1BCD296A12D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6F04D6E3B86A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C28F0AA6FCB9'],3472.0
What is the value associated with key 70FDB80F16C5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698D3094E5F1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['37F28BDDCEE3'],3472.0
What is the value associated with key 6CD6FD61F13B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E4A52CB1AE0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BC691A37F6BD'],3472.0
What is the value associated with key A757D47F83B1? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A757D47F83B1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3F5EC0582DA5'],3472.0
What is the value associated with key DFF34C36A70C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348C0A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0840FFD2F491'],3472.0
What is the value associated with key 43477321A8B2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `43477321A8B2` is `5048BF7B539B,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DCB9593C572B'],3472.0
What is the value associated with key 1644D1151FFF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DD837066E289'],3472.0
What is the value associated with key 1E0DFE7402CD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1C80A3B1799D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CFD7C68FCBA5'],3472.0
What is the value associated with key 35BA3CA87F31? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `35BA3CA87F31` is `004ED3D877A8`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BCD4CF8A368E'],3472.0
What is the value associated with key B06B96822E22? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B7C49C30905D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DC6D59C2F153'],3472.0
What is the value associated with key 9C3AB5F3F8AA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E05F3A3E5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6D9CA1FD4187'],3472.0
What is the value associated with key 9DBC2A7DC57C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9DBC2A7DC57C` is `65337CE4770E`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C8EB23A4E70E'],3472.0
What is the value associated with key D04334E50699? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D04334E50699,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CE3134FA32B6'],3472.0
What is the value associated with key 91F00F321333? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `91F00F321333` is `909E8A38D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['884359CF0B0D'],3472.0
What is the value associated with key 98CB47F53019? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1A2B3CDE5678,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2B1A89ECBC51'],3472.0
What is the value associated with key FA9F52DAF681? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `FA9F52DAF681` is `004ED3D877A8`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4AEAB43CDE0A'],3472.0
What is the value associated with key 929E4A11BE44? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3DA4D445AA7,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F3D044709848'],3472.0
What is the value associated with key 83B0DBA6FDF8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `83B0DBA6FDF8` is `573784820C08`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E670FC48F615'],3472.0
What is the value associated with key D0AFADE68F51? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D0AFADE68F51 is not a valid key in the provided list. Please check the key and try again.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['22B51860AD28'],3472.0
What is the value associated with key C006F67839B2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1A2B3CDE9876,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['695EC9230C64'],3472.0
What is the value associated with key 0F2DEB346D3A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0F2DEB346D3A` is `59837C30E91,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['46FEFE1393CD'],3472.0
What is the value associated with key A7E8DDF6D4AC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A7E8DDF6D4AC,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B390207BBE21'],3472.0
What is the value associated with key 21F8DDB7570E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `21F8DDB7570E` is `27378F2E08D3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['25703FEAD90A'],3472.0
What is the value associated with key 5274B61DF906? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `5274B61DF906` is `509E8A38D5AA`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3F5FD4176230'],3472.0
